season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2025,041989e0-f4e7-11ef-bcd2-b356b6d29a63,,WPA,Panthers Wroclaw,0.0,Demarcus,Irons Jr.,D. Irons Jr.,QB,1.93,75.98,93.0,205.03,"Lawrenceville, Ga",AMERICAN,AMERICAN,,2000-02-15,University of Akron,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F041989e0-f4e7-11ef-bcd2-b356b6d29a63?alt=media&token=d8345666-49e5-4ae5-a01d-9dc198761980
2025,08908d00-19da-11ee-a5e8-e1796696fa7b,,WPA,Panthers Wroclaw,8.0,Darrell,Stewart Jr.,D. Stewart Jr.,WR,1.86,73.23,97.0,213.85,"Houston, Texas",AMERICAN,AMERICAN,,1996-07-14,Stuttgart Surge,True,,4.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F08908d00-19da-11ee-a5e8-e1796696fa7b?alt=media&token=5d6fa3a3-8def-46a3-b109-789766ee1b4f
2025,0b6f53de-f781-4f80-b2f6-88198abe50bc,,WPA,Panthers Wroclaw,31.0,Szymon,Romanowski,S. Romanowski,FS,1.8,70.87,84.0,185.19,Wrocław,POLISH,POLISH,,2001-11-08,Panthers Wrocław,False,,22.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0b6f53de-f781-4f80-b2f6-88198abe50bc?alt=media&token=5bd0deae-0332-450f-bb9a-80cbd1603256
2025,0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5,,WPA,Panthers Wroclaw,18.0,Adrian,Gródecki,A. Grodecki,WR,1.85,72.83,81.0,178.57,Wrocław,POLISH,POLISH,,1998-01-06,Panthers Wroclaw,False,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5?alt=media&token=4fcbea31-18c2-42b1-a4ef-c46fb1743ead
2025,0e050232-477b-4b9d-80ee-0acf8e329a6b,,WPA,Panthers Wroclaw,87.0,Mateusz,Wojakiewicz,M. Wojakiewicz,TE,1.93,75.98,110.0,242.51,Wrocław,POLISH,POLISH,,2001-01-15,Panthers Wrocław,False,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0e050232-477b-4b9d-80ee-0acf8e329a6b?alt=media&token=4122c228-b913-41f8-9199-a329a43d2c62
2025,1814d9cf-7b98-49e4-a758-8a8942bb0938,,WPA,Panthers Wroclaw,2.0,Hubert,Ogrodowczyk,H. Ogrodowczyk,LB,1.82,71.65,107.0,235.89,Poznań,POLISH,POLISH,,1993-07-28,Warsaw Eagles,True,Allstar 2021,27.02.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1814d9cf-7b98-49e4-a758-8a8942bb0938?alt=media&token=dd31b0bc-7ed8-4a4f-b4b7-fa0f8df1f89a
2025,1b9e2ef0-f513-11ef-b39a-13940a4af423,,WPA,Panthers Wroclaw,9.0,Milos,Ilić,M. Ilić,SS,1.88,74.02,87.0,191.8,"Odder, Denmark",DANISH,DANISH,,2000-12-05,New Yorker Lions,True,,7.04.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1b9e2ef0-f513-11ef-b39a-13940a4af423?alt=media&token=535e17b0-40b5-46cc-a3fb-d24482e2c73f
2025,1c09aee0-b740-11ed-80a1-618cd8b571e7,,WPA,Panthers Wroclaw,54.0,Stanisław,Idziak,S. Idziak,DE,1.85,72.83,110.0,242.51,Poznań,,POLISH,,2004-07-30,Armia Poznań,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1c09aee0-b740-11ed-80a1-618cd8b571e7?alt=media&token=f211ab5c-186a-4a45-9510-00fe9cca0670
2025,23b3abe0-0b1d-11f0-bf43-fbda7611a6c4,,WPA,Panthers Wroclaw,15.0,Tymoteusz,Zieniewicz,T. Zieniewicz,K/WR,1.8,70.87,75.0,165.35,Zielona Góra,POLISH,POLISH,,2003-05-27,Wataha Zielona Góra,True,,15.04.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F23b3abe0-0b1d-11f0-bf43-fbda7611a6c4?alt=media&token=f3e9c636-0bbc-4b2e-87fa-11193060de0b
2025,2f426219-4185-4471-bf5d-9469c3fea0f2,,WPA,Panthers Wroclaw,82.0,Przemysław,Banat,P. Banat,WR,1.88,74.02,85.0,187.39,Szczytno,POLISH,POLISH,,1997-05-24,Olsztyn Lakers,True,Allstar 2021,27.02.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2f426219-4185-4471-bf5d-9469c3fea0f2?alt=media&token=59968a80-93b6-4de1-8161-2f6bd6271cfc
