season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2023,03ea1ac0-19ab-11ee-8da1-f3d3d7243700,,WPA,Panthers Wroclaw,2.0,Daniel,Bender,D. Bender,CB,1.72,67.72,82.0,180.78,Florida,AMERICAN,AMERICAN,,1998-08-12,Jaguars Kąty Wrocławskie,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F07038fc0-19ab-11ee-8da1-f3d3d7243700?alt=media&token=8e3a86ae-a21f-4404-a6d3-919b9a75541d
2023,0b6f53de-f781-4f80-b2f6-88198abe50bc,,WPA,Panthers Wroclaw,31.0,Szymon,Romanowski,S. Romanowski,FS,1.8,70.87,84.0,185.19,Wrocław,POLISH,POLISH,,2001-11-08,Panthers Wrocław,False,,22.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0b6f53de-f781-4f80-b2f6-88198abe50bc?alt=media&token=5babcdd0-d70f-43da-8fdb-e85988b38563
2023,0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5,,WPA,Panthers Wroclaw,18.0,Adrian,Gródecki,A. Grodecki,WR,1.85,72.83,81.0,178.57,Wrocław,POLISH,POLISH,,1998-01-06,Panthers Wroclaw,False,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5?alt=media&token=cf86e693-4c7d-4e7d-9df3-7c4cd9f71656
2023,0e050232-477b-4b9d-80ee-0acf8e329a6b,,WPA,Panthers Wroclaw,87.0,Mateusz,Wojakiewicz,M. Wojakiewicz,TE,1.93,75.98,110.0,242.51,Wrocław,POLISH,POLISH,,2001-01-15,Panthers Wrocław,False,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0e050232-477b-4b9d-80ee-0acf8e329a6b?alt=media&token=4fd9517f-4735-44a4-9a9f-334966d15704
2023,1141dff0-14b5-11ee-9aea-d99f72f6cc1c,,WPA,Panthers Wroclaw,83.0,Jakob,Schridde,J. Schridde,OLB,1.87,73.62,112.0,246.92,Słupsk,GERMAN,GERMAN,POLISH,1992-03-14,New Yorker Lions,True,,28.06.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F79b68e60-14b4-11ee-9aea-d99f72f6cc1c?alt=media&token=e6bbdea6-92e5-496d-9149-beebfe44b123
2023,1814d9cf-7b98-49e4-a758-8a8942bb0938,,WPA,Panthers Wroclaw,46.0,Hubert,Ogrodowczyk,H. Ogrodowczyk,LB,1.82,71.65,107.0,235.89,Poznań,POLISH,POLISH,,1993-07-28,Warsaw Eagles,True,Allstar 2021,13.06.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1814d9cf-7b98-49e4-a758-8a8942bb0938?alt=media&token=7c52bc9c-7330-49b6-8919-36b46261a627
2023,1c09aee0-b740-11ed-80a1-618cd8b571e7,,WPA,Panthers Wroclaw,54.0,Stanisław,Idziak,S. Idziak,DE,1.85,72.83,110.0,242.51,Poznań,,POLISH,,2004-07-30,Armia Poznań,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1c09aee0-b740-11ed-80a1-618cd8b571e7?alt=media&token=362c616a-3772-43f5-bbc1-de8a3579b401
2023,2429cc20-d38a-11ed-ae7f-8d1cd85277ab,,WPA,Panthers Wroclaw,30.0,Tomasz,Gajewski,T. Gajewski,TE/RB,1.84,72.44,105.0,231.49,Poznań,POLISH,POLISH,,1996-09-08,Armia Poznań,True,,25.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2429cc20-d38a-11ed-ae7f-8d1cd85277ab?alt=media&token=dd824ed2-b906-4838-a0cf-11c1c2a2e6c2
2023,293e1a55-b769-42fb-a689-57b1e5fd7d9b,,WPA,Panthers Wroclaw,74.0,Murilo Machado,Silva,M. Silva,OG,1.87,73.62,135.0,297.62,Goiânia,BRAZILIAN,BRAZILIAN,,1992-07-12,Panthers Wrocław,False,Allstar 2021,5.04.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F293e1a55-b769-42fb-a689-57b1e5fd7d9b?alt=media&token=359a3a52-56eb-4385-9375-207d3e3bca6e
2023,2f426219-4185-4471-bf5d-9469c3fea0f2,,WPA,Panthers Wroclaw,,Przemysław,Banat,P. Banat,WR,1.88,74.02,85.0,187.39,Szczytno,POLISH,POLISH,,1997-05-24,Olsztyn Lakers,True,Allstar 2021,24.07.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2f426219-4185-4471-bf5d-9469c3fea0f2?alt=media&token=92f4996d-749d-41b1-b021-4c4431170424
2023,31015130-22d4-4099-97c0-aa9296762cf9,,WPA,Panthers Wroclaw,44.0,Andrei,Karmakskikh,A. Karamakskikh,CB,1.82,71.65,90.0,198.42,Grodno,POLISH,POLISH,,1990-12-19,Warsaw Mets,True,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F31015130-22d4-4099-97c0-aa9296762cf9?alt=media&token=b5847929-bc69-4787-b40a-15b3ca6667b1
2023,319d65b0-fec3-11ed-8c3e-01ae5c554907,,WPA,Panthers Wroclaw,,Tomasz,Osmański,T. Osmanski,CB,1.85,72.83,83.0,182.98,Bydgoszcz,POLISH,POLISH,,1998-09-01,Jaguars Kąty Wrocławskie,True,,2.08.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F319d65b0-fec3-11ed-8c3e-01ae5c554907?alt=media&token=28a1922a-7e60-4f5a-b953-5fe919fa9129
2023,338275b0-249c-11ee-80f3-cb572251dd4b,,WPA,Panthers Wroclaw,13.0,Jędrzej,Śmigielski,J. Smigielski,RB,1.72,67.72,89.0,196.21,Warszawa,POLISH,POLISH,,2003-04-10,Lowlanders Białystok,True,,26.07.2023,,
2023,3c8ca791-3896-47d9-842e-54a46f71664f,,WPA,Panthers Wroclaw,93.0,Damian,Wesołowski,D. Wesolowski,DT,1.94,76.38,125.0,275.58,Białystok,POLISH,POLISH,GERMAN,1989-02-23,Lowlanders Białystok,True,,24.07.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3c8ca791-3896-47d9-842e-54a46f71664f?alt=media&token=e20f891e-dcb5-4f16-8dbe-62be6f049f68
2023,3d66e9b0-1f30-11ee-975a-f7544bbf3241,,WPA,Panthers Wroclaw,28.0,Maciej,Jabłoński,M. Jablonski,CB,1.79,70.47,80.0,176.37,Ostrowiec Świętokorzyski,POLISH,POLISH,,1998-02-22,Lowlanders Białystok,True,,11.07.2023,,
2023,4125a2c3-5a19-4746-ac5a-cdba1c33edf5,,WPA,Panthers Wroclaw,77.0,Otavio,Amorim,O. Amorim,OG,1.93,75.98,150.0,330.69,Rondonopolis Mato Grosso,,BRAZILIAN,,1996-10-10,Timbó Rex ,True,,1.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F47c65b10-b811-11ed-90a3-c9feb3c56700?alt=media&token=37046bab-9c6e-4e66-b639-edf6d14893c6
2023,459c2089-4e47-4fdb-958b-e5c844923e92,,WPA,Panthers Wroclaw,19.0,Daniel,Piątkowski,D. Piatkowski,SS,1.87,73.62,95.0,209.44,Wrocław,POLISH,POLISH,,1998-10-02,Panthers Wrocław,False,,22.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F459c2089-4e47-4fdb-958b-e5c844923e92?alt=media&token=4c9eae02-c501-483e-8104-fa62cd1d18ea
2023,476efee4-c24a-42d4-a390-34864419bbac,,WPA,Panthers Wroclaw,17.0,Jakub,Wąsiel,J. Wasiel,WR,1.72,67.72,73.0,160.94,Wałbrzych,,POLISH,,1999-03-17,Panthers Wroclaw,False,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F87e02c50-b747-11ed-80a1-618cd8b571e7?alt=media&token=ac2f06c2-028a-40dc-80fa-cf04fabf1505
2023,4a585390-f4f9-11ed-b811-bf99fe09b6c4,,WPA,Panthers Wroclaw,56.0,Lucas,Xavier,L. Xavier,OG,1.98,77.95,147.0,324.08,Belo Horizonte,,BRAZILIAN,,2000-06-19,Lipzig Kings,True,,1.08.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F4a585390-f4f9-11ed-b811-bf99fe09b6c4?alt=media&token=1a1a20c7-5afc-4ba1-ad7b-78a8a60975ef
2023,4d54d4a0-c95d-11ed-8a40-3b6fb90d1b28,,WPA,Panthers Wroclaw,70.0,Bartosz,Małek,B. Malek,OG/C,1.8,70.87,136.0,299.83,Wrocław,POLISH,POLISH,,2004-04-29,Panthers Wrocław,False,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F4d54d4a0-c95d-11ed-8a40-3b6fb90d1b28?alt=media&token=1ca6b889-a939-41d8-9a63-cebaecc260dc
2023,509ef69f-3744-413c-88e3-1a62872dcd1c,,WPA,Panthers Wroclaw,47.0,Antoni,Idziak,A. Idziak,MLB,1.77,69.69,93.0,205.03,Poznań,POLISH,POLISH,,1998-09-03,Kozły Poznań,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F509ef69f-3744-413c-88e3-1a62872dcd1c?alt=media&token=a27c17b7-8ea8-4ad3-b6ca-979cc3d1e618
2023,529fe919-dc37-4180-bf12-42d06fb3e6b5,,WPA,Panthers Wroclaw,22.0,Dawid,Brzozowski,D. Brzozowski,RB,1.79,70.47,85.0,187.39,Bracciano,POLISH,POLISH,,2001-01-29,Bielawa Owls,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F529fe919-dc37-4180-bf12-42d06fb3e6b5?alt=media&token=c72f85a3-55e3-4f95-92ce-1f43324fbd73
2023,5d860b9e-dc68-4747-bddd-a2c03854b8d5,,WPA,Panthers Wroclaw,35.0,Krzystof,Wis,K. Wis,MLB/P,1.92,75.59,100.0,220.46,Wrocław,POLISH,POLISH,,1988-01-16,Devils Wrocław,True,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F5d860b9e-dc68-4747-bddd-a2c03854b8d5?alt=media&token=cbc6d0d3-75ce-4471-a2fc-f9ef054f926b
2023,6484af80-c974-11ed-8c77-add8914551a7,,WPA,Panthers Wroclaw,51.0,Dawid,Dzieleńdziak,D. Dzielendziak,OLB,1.86,73.23,94.0,207.23,Wrocław,POLISH,POLISH,,2004-02-28,Panthers Wrocław,False,,25.07.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F6484af80-c974-11ed-8c77-add8914551a7?alt=media&token=a95a3be1-1a90-49a4-8b1d-052f85d076a2
2023,73c8b17c-9102-4439-be31-5cbcf3832e7b,,WPA,Panthers Wroclaw,20.0,William,James,W. James,SS,1.8,70.87,88.0,194.01,Sweden,SWEDISH,SWEDISH,GERMAN,1991-11-15,Dresden,True,,24.07.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F73c8b17c-9102-4439-be31-5cbcf3832e7b?alt=media&token=b5cdefff-9bc4-4806-9952-9f7f496d126f
2023,75c87ed0-b73f-11ed-80a1-618cd8b571e7,,WPA,Panthers Wroclaw,34.0,Solomon,Brown,S. Brown,OLB,1.85,72.83,104.0,229.28,Clemson,,AMERICAN,,1996-06-05,Charleston Southern University,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F75c87ed0-b73f-11ed-80a1-618cd8b571e7?alt=media&token=4ee576a9-9216-4cfd-b0c1-d0279a14e62d
2023,78bb22b8-0b9c-4f09-8df5-f9303b43d920,,WPA,Panthers Wroclaw,9.0,Jan,Chmiel,J. Chmiel,OLB,1.84,72.44,104.0,229.28,Opole,POLISH,POLISH,,2001-07-22,Wolverines Opole,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F78bb22b8-0b9c-4f09-8df5-f9303b43d920?alt=media&token=a6b9632d-dfef-4fae-8376-ae4fd5628d44
2023,80b9c950-1407-11ee-8bb7-b92028bdf789,,WPA,Panthers Wroclaw,,Jakub,Ciurkot,J. Ciurkot,K,1.91,75.2,85.0,187.39,Dębica,POLISH,POLISH,,2001-09-17,Jaguars Kąty Wrocławskie,True,,26.07.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F80b9c950-1407-11ee-8bb7-b92028bdf789?alt=media&token=987f3e63-896c-4a76-8723-99483058a17b
2023,82a6f6eb-cbf9-4d26-872a-9a04447b2e07,,WPA,Panthers Wroclaw,6.0,Kamil,Ruta,K. Ruta,MLB,1.87,73.62,112.0,246.92,Lwówek Śląski,POLISH,POLISH,,1986-04-05,The Crew Wrocław,True,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F82a6f6eb-cbf9-4d26-872a-9a04447b2e07?alt=media&token=f9004312-2d72-4e83-b542-c39f1fe6ac79
2023,82da08e3-1662-47ac-b9b8-8d9d67c5a0a1,,WPA,Panthers Wroclaw,49.0,A.J.,Wentland,A.J. Wentland,LB,1.92,75.59,104.0,229.28,USA,AMERICAN,AMERICAN,GERMAN,1994-12-06,Dresden Monarchs,True,1st Team Allstar 2022,28.04.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F82da08e3-1662-47ac-b9b8-8d9d67c5a0a1?alt=media&token=79d876d2-6cac-42e5-b83f-86fbdcd4031b
2023,879a65a0-0ebb-11ee-9585-2724fc48ecf6,,WPA,Panthers Wroclaw,45.0,Mateusz,Hernacki,M. Hernacki,P,1.86,73.23,100.0,220.46,Poznań,POLISH,POLISH,,2004-01-30,Panthers Wrocław,False,,23.06.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F87d0b7e0-0ebb-11ee-9585-2724fc48ecf6?alt=media&token=e1955c96-1ff3-4275-bc17-51e8488529e3
