season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2023,0261a680-e2b7-11ed-a8aa-ddff27d0b3c1,,LKG,,87,Thimo,Wunschel,T. Wunschel,TE,1.9,74.8,100,220.46,Germany,,GERMAN,,1999-09-28,Vogtland Rebels,True,,18.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0261a680-e2b7-11ed-a8aa-ddff27d0b3c1?alt=media&token=8577e16b-1a26-4721-97f4-dfc037407f03
2023,036bfc29-80c2-4967-8466-d66674c3763c,,LKG,,76,Dominik,Behrens,D. Behrens,OT,1.95,76.77,130,286.6,Germany,GERMAN,GERMAN,,2001-03-02,HSD,True,,18.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F036bfc29-80c2-4967-8466-d66674c3763c?alt=media&token=24137422-aa4b-4ebd-bf75-b64c4a74999a
2023,0ba733b2-60dc-42d4-8b8c-9691171092fb,,LKG,,68,Pollys Junio,Sacramento,P. Sacramento,OG,1.93,75.98,135,297.62,Brazil,BRAZILIAN,BRAZILIAN,GERMAN,1997-11-14,.,True,,17.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0ba733b2-60dc-42d4-8b8c-9691171092fb?alt=media&token=ee03829a-034e-41ff-8c19-e948a25fc869
2023,0c361e5c-4b02-4f1d-9639-2ec4466be9f0,,LKG,,42,Almustafa,Almakki,A. Almakki,TE,1.87,73.62,110,242.51,Germany,,,,1999-10-13,Heilbron Miners,True,,22.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c361e5c-4b02-4f1d-9639-2ec4466be9f0?alt=media&token=616a06a5-150f-4b34-9560-12cfc5b7f56d
2023,0c6cd390-e2b5-11ed-a8aa-ddff27d0b3c1,,LKG,,33,Paul ,Meißner,P. Meissner,LB,1.85,72.83,100,220.46,Germany,,GERMAN,,1995-06-04,Suhl Gunslingers,True,,18.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c6cd390-e2b5-11ed-a8aa-ddff27d0b3c1?alt=media&token=04e889ff-9f94-4cdf-a95d-95684f28aad2
2023,139f2620-f4d2-11ed-b200-3f74579962a4,,LKG,,67,Onur Can,Inan,O. Inan,OLB,1.83,72.05,135,297.62,Berlin,,GERMAN,,1995-04-29,Berlin Rebels    ,True,,9.06.2023,,
2023,1bfb6142-36d8-49c0-a80e-307b64e9bad6,,LKG,,58,Burak,Efendioglu,B. Efendioglu,LB,1.83,72.05,100,220.46,Germany,GERMAN,GERMAN,AUSTRIAN,1999-01-31,Ostalb Highlanders,True,,22.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1bfb6142-36d8-49c0-a80e-307b64e9bad6?alt=media&token=1ed9f7f1-1d8d-4db5-862c-7c299660ea72
2023,1d401b30-e2b2-11ed-a8aa-ddff27d0b3c1,,LKG,,78,Paul ,Jakob,P. Jakob,OG,1.96,77.17,130,286.6,Germany,,GERMAN,,2022-06-23,Saalfeld Titans,True,,9.06.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1d401b30-e2b2-11ed-a8aa-ddff27d0b3c1?alt=media&token=270ce49a-b792-4f7a-bb81-b45956a095f8
2023,1ff92653-6fb8-413e-9cbf-cebda904daa0,,LKG,,27,Tony,Kulok,T. Kulok,RB,1.81,71.26,84,185.19,Germany,GERMAN,GERMAN,AUSTRIAN,1996-11-23,Hawks,True,,1.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1ff92653-6fb8-413e-9cbf-cebda904daa0?alt=media&token=89448880-c779-424e-98e6-c794a819793d
2023,20367837-a015-468f-8bcd-95ee9633dd66,,LKG,,10,Christian,Römer,C. Roemer,LB,1.87,73.62,90,198.42,Germany,GERMAN,GERMAN,AUSTRIAN,1984-03-17,Lions,True,,28.04.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F20367837-a015-468f-8bcd-95ee9633dd66?alt=media&token=e0bdd354-61e4-4380-a7f5-8ba7c1227209
