season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2024,00f4a04d-1969-4cc8-9b39-78bb5f4388d5,,CCE,,17,Michael,Ofosuhene,M. Ofosuhene,CB,1.82,71.65,92,202.83,Sunyani,GHANAIAN,GHANAIAN,GERMAN,1999-10-20,Cologne Centurions,True,,13.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F00f4a04d-1969-4cc8-9b39-78bb5f4388d5?alt=media&token=8fce3875-48fe-4be7-87a4-0f9f0dfacc5f
2024,03c5dc70-dc4b-11ed-b858-61e55cda49a7,,CCE,,56,Dean,Orere,D.-O. Orere,OG,1.94,76.38,150,330.69,Köln,,GERMAN,,1998-04-20,Langenfeld Longhorns,True,,21.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F03c5dc70-dc4b-11ed-b858-61e55cda49a7?alt=media&token=bdfc0101-7191-47ea-8d08-3ee66f6a5495
2024,0a225ad0-11d3-11ef-8146-dbd9927077c5,,CCE,,37,Marvin,Lundelius,M. Lundelius,MLB,1.79,70.47,100,220.46,Düsseldorf,,GERMAN,,2001-11-17,Langenfeld Longhorns,True,,,,
2024,0f1749c0-11d7-11ef-acaa-87e74db2ab9f,,CCE,,76,Jakob,Türk,J. Türk,OT,1.94,76.38,145,319.67,Gießen,,GERMAN,,1998-05-06,Aachen Vampires,True,,,,
2024,10e4cfd0-dc62-11ed-bac4-4b7204ee48ce,,CCE,,51,Sven,Appelt,S. Appelt,ILB,1.88,74.02,105,231.49,Wipperfürth,,GERMAN,,1995-06-01,Cologne Centurions,True,,13.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F10e4cfd0-dc62-11ed-bac4-4b7204ee48ce?alt=media&token=52078039-0bf9-43c6-b804-b723be546410
2024,1432f820-dc5c-11ed-b858-61e55cda49a7,,CCE,,16,Konstantin,Fuchs,K. Fuchs,QB,1.83,72.05,88,194.01,Buchloe,,GERMAN,,1996-03-25,Cologne Centurions,True,,13.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1432f820-dc5c-11ed-b858-61e55cda49a7?alt=media&token=54c1dddc-ab46-4965-b525-4b2e4b83d014
2024,1bec76d0-11d6-11ef-a271-5b818f778c25,,CCE,,97,Paul,Ogbonna,P. Ogbonna,DE,1.88,74.02,110,242.51,Owerri,,NIGERIAN,,1997-12-23,Münster Blackhaws,True,,,,
2024,1df9bda0-dc64-11ed-bac4-4b7204ee48ce,,CCE,,27,Nana,Adom,D. Adom,RB,1.7,66.93,85,187.39,Akropong,,GHANAIAN,,2000-12-07,Cologne Centurions,True,,13.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1df9bda0-dc64-11ed-bac4-4b7204ee48ce?alt=media&token=4014f21e-d955-4f5b-acc3-c56a6ec12f88
2024,20367837-a015-468f-8bcd-95ee9633dd66,,CCE,,49,Christian,Römer,C. Roemer,LB,1.87,73.62,90,198.42,Germany,GERMAN,GERMAN,AUSTRIAN,1984-03-17,Leipzig Kings,True,,12.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F20367837-a015-468f-8bcd-95ee9633dd66?alt=media&token=e0bdd354-61e4-4380-a7f5-8ba7c1227209
2024,21b3c990-11dd-11ef-ab06-f931fea32195,,CCE,,35,Sverri,Finsson,S. Finsson,LB,1.75,68.9,100,220.46,Faroerne,,DANISH,,1996-03-06,Wheeling University Cardinals ,True,,,,
