season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2025,03751ca0-bc47-11ed-8fe9-89a23b34caf2,,HSD,,23,Lucas,Harting Candido,L. Harting C.,RB,1.83,72.05,90.0,198.42,Hamburg,,GERMAN,,2003-04-07,College of the Canyons,True,,9.04.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F03751ca0-bc47-11ed-8fe9-89a23b34caf2?alt=media&token=3e8fdb3e-9e34-40a3-8414-4082a7c5be0d
2025,0495ef80-0ded-11ef-bff0-2b36507480ac,,HSD,,1,Nazir,Streater,N. Streater,SS/CB,1.78,70.08,89.0,196.21,"Palmyra, New Jersey",AMERICAN,AMERICAN,AMERICAN,1999-02-25,Helvetic Mercenaries,True,,20.02.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0495ef80-0ded-11ef-bff0-2b36507480ac?alt=media&token=41f9aa1c-9eab-4671-aa69-224fe8cdd1ae
2025,0c2581af-17fc-4132-94ea-f4d56c5a1171,,HSD,,57,Jeremy,Sarfo,J. Sarfo,LB/ILB,1.81,71.26,110.0,242.51,Hamburg,,GERMAN,,1994-07-30,Elmshorn Fighting Pirates,True,,31.03.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c2581af-17fc-4132-94ea-f4d56c5a1171?alt=media&token=9807696a-3c90-4bad-a912-c5cf581b25fd
2025,14a8e2b0-f2cb-11ef-8673-7f57c201e7fc,,HSD,,95,Philipp,Markulin,P. Markulin,DE/DT,1.86,73.23,129.0,284.4,Hamburg,,GERMAN,,1993-03-06,Hamburg Huskies,True,,31.03.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F14a8e2b0-f2cb-11ef-8673-7f57c201e7fc?alt=media&token=8396eae1-9398-4bca-899e-2ac78c4ff0c0
2025,17476df7-ac39-4744-b0d9-f457fe8ef126,,HSD,,9,Zinedin,Bendjabou,Z. Bendjabou,WR,1.8,70.87,84.0,185.19,Giessen,GERMAN,GERMAN,,1999-03-09,Frankfurt Galaxy,False,,20.02.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F17476df7-ac39-4744-b0d9-f457fe8ef126?alt=media&token=91b92799-6f60-4938-b48f-b6ea86058fce
2025,1b569010-f2cd-11ef-9241-4de286e48f5b,,HSD,,19,Ethan,Nelson,E. Nelson,SS/CB,1.85,72.83,87.0,191.8,Bielefeld,,GERMAN,,2003-07-07,Bielefeld Bulldogs,True,,16.04.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1b569010-f2cd-11ef-9241-4de286e48f5b?alt=media&token=bd8453c6-4fb1-4895-833a-2b5b03f1f365
2025,2b62d000-1c0e-11ee-84cd-47ddb2aaa216,,HSD,,50,Benjamin,Rukundo Mulindahabi,B. Mulindahabi,LB,1.87,73.62,100.0,220.46,Adi-Kivu,,FRENCH,,1995-04-15,Thonon Black Panthers,True,,24.02.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2b62d000-1c0e-11ee-84cd-47ddb2aaa216?alt=media&token=04576866-2ed5-4873-8513-9856bdef7774
2025,2cdc79f0-fe66-11ee-8b4c-8f74c4c245e1,,HSD,,21,Ikenna,Ukachu,I. Ukachu,CB,1.81,71.26,82.0,180.78,Jever,GERMAN,GERMAN,NIGERIAN,1996-10-20,Oldenburg Knights,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2cdc79f0-fe66-11ee-8b4c-8f74c4c245e1?alt=media&token=c9d0e029-492a-4cbb-9412-88f6dd6ddbb9
2025,2e33eea0-f2c1-11ef-a9f6-ddade58b3f5c,,HSD,,14,Paul,Mäusling,P. Mäusling,WR,1.83,72.05,92.0,202.83,Berlin,,GERMAN,,2001-11-25,Lübeck Cougars,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2e33eea0-f2c1-11ef-a9f6-ddade58b3f5c?alt=media&token=94df5f2f-a88b-4d15-ab72-7ad31eaa809e
2025,3160fd27-51a0-4cb9-ba67-7ab8bc0039a7,,HSD,,31,Jamal,Okeke,J. Okeke,CB,1.77,69.69,70.0,154.32,Dresden,GERMAN,GERMAN,,2001-08-14,Hamburg Huskies,True,,26.06.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3160fd27-51a0-4cb9-ba67-7ab8bc0039a7?alt=media&token=52a60549-bc63-46a7-8469-7aeb0b6864d1
