season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2024,007cefa0-deec-11ee-86ae-4b2a9e2f4814,,FGY,,75,Justin,Keaton,J. Keaton,OT,,,,,Herborn,,GERMAN,,1999-11-21,Giessen Golden Dragons,True,,11.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F007cefa0-deec-11ee-86ae-4b2a9e2f4814?alt=media&token=6d59a1f5-dee4-47df-97de-713505340f8f
2024,028655f3-92c8-4aff-a869-90f61ce59929,,FGY,,14,Joshua,Poznanski,J. Poznanski,SS,1.9,74.8,98,216.05,Frankfurt am Main,GERMAN,GERMAN,,1995-06-06,Frankfurt Galaxy,False,Allstar 2021,10.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F028655f3-92c8-4aff-a869-90f61ce59929?alt=media&token=591b8ed4-8404-4add-aaba-2b40cd0f63ca
2024,194b5e20-dee9-11ee-90fd-cdbd6bdd658d,,FGY,,42,Chris,van Munster,C. Lepper,LB,,,,,Giessen,,GERMAN,,1996-01-03,Marburg Marcenaries,True,,18.06.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F194b5e20-dee9-11ee-90fd-cdbd6bdd658d?alt=media&token=9638a67a-ed7e-44f2-a2a4-e5c375a0b941
2024,195adc22-2d4e-406c-b35b-0fe3df3fd929,,FGY,,2,Paul ,Kavadia-Lenhardt,P. Lenhardt,WR,1.74,68.5,72,158.73,Köln,GERMAN,GERMAN,AUSTRIAN,2000-11-21,Cologne Centurions,True,,10.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F195adc22-2d4e-406c-b35b-0fe3df3fd929?alt=media&token=fcb311af-ebe0-473d-805a-33a6b5fe13a3
2024,1f4c49be-2ea6-4d8e-9a50-9b63250b8c96,,FGY,,1,Ryan,Rimmler,R. Rimmler,K,1.8,70.87,104,229.28,Schwetzingen,GERMAN,GERMAN,,1997-10-31,Frankfurt Galaxy,False,"['2nd Team Allstar 2022','1st Team Allstar 2023']",1.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1f4c49be-2ea6-4d8e-9a50-9b63250b8c96?alt=media&token=52dbcb03-da0c-4e71-b3bf-26db938cf15b
2024,269fbc96-f35a-4fef-b167-ed5a8b5afdf6,,FGY,,81,Janez,von Renesse,J. von Renesse,WR,,,0,,Duisburg,GERMAN,GERMAN,,2002-08-25,Frankfurt Galaxy,False,,11.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F269fbc96-f35a-4fef-b167-ed5a8b5afdf6?alt=media&token=68ea4846-1f32-4026-bef6-a391a10d6d57
2024,2785cf70-deae-11ed-8123-677dc35e27d3,,FGY,,74,Steven,Nielsen,S. Nielsen,OT,2.03,79.92,145,319.67,Tårnby,DANISH,DANISH,,1996-06-06,Raiders Tirol,True,,11.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2785cf70-deae-11ed-8123-677dc35e27d3?alt=media&token=e31af4a7-8d46-4493-9ce9-9e2e7f6bd68c
2024,3274f750-de11-11ed-9bc2-4b67b6d50160,,FGY,,45,Simeon,Gabriel,S. Gabriel,LB,,,,,Unterseen,,GERMAN,,2000-12-20,Frankfurt Galaxy,False,,10.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3274f750-de11-11ed-9bc2-4b67b6d50160?alt=media&token=fb075857-a321-4209-a47d-ab3a3d2524ab
2024,34b61478-dec9-4180-bd74-610938128312,,FGY,,22,Louis,Achaintre,L. Achaintre,LB,1.88,74.02,100,220.46,Macon,FRENCH,FRENCH,,1994-10-03,Frankfurt Galaxy,False,,13.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F34b61478-dec9-4180-bd74-610938128312?alt=media&token=aecf6d54-22d1-4a3e-8aff-186866eaaff1
2024,36545e80-dee5-11ee-88fa-cdedb869e2f0,,FGY,,25,Enrico,Chagoya,E. Chagoya,CB/SS,,,,,Frankfurt am Main,,GERMAN,,2002-10-03,Frankfurt Universe,True,,31.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F36545e80-dee5-11ee-88fa-cdedb869e2f0?alt=media&token=0ac334d5-c1c4-434e-a1f3-a9fd6fb6c423
