season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2023,028655f3-92c8-4aff-a869-90f61ce59929,,FGY,,14,Joshua,Poznanski,J. Poznanski,SS,1.9,74.8,98,216.05,,GERMAN,GERMAN,,,,,Allstar 2021,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F028655f3-92c8-4aff-a869-90f61ce59929?alt=media&token=ab07b341-9acf-4ca1-aed4-192fe045e51e
2023,05e96157-e8ed-48d0-90b3-e885ce3b507f,,FGY,,56,Sebastian,Silva-Gomez,S. Silva Gomez,LB,1.9,74.8,98,216.05,,GERMAN,GERMAN,,,,,Allstar 2021,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F05e96157-e8ed-48d0-90b3-e885ce3b507f?alt=media&token=1b113958-5ce6-43a9-9eac-e075ef9cf6b2
2023,0c41b0c5-1d86-408e-9576-6a6284e3610e,,FGY,,44,Leon,Helm,L. Helm,FB,1.83,72.05,103,227.08,,GERMAN,GERMAN,,1995-02-17,,,2nd Team Allstar 2022,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c41b0c5-1d86-408e-9576-6a6284e3610e?alt=media&token=a7ef5a4b-60e8-4dcc-a487-2a64d819e9fd
2023,17476df7-ac39-4744-b0d9-f457fe8ef126,,FGY,,83,Zinedin,Bendjabou,Z. Bendjabou,WR,,,,,,GERMAN,GERMAN,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F17476df7-ac39-4744-b0d9-f457fe8ef126?alt=media&token=5e91de99-d578-4112-abc9-c0f54a0c1a3f
2023,18e45c10-1f14-11ee-88cd-bf4f85e1c36c,,FGY,,67,Oliver,Landström,,C/OG,1.86,73.23,122,268.96,"Kungsbacka, Sweden",SWEDISH,SWEDISH,,2001-09-12,Carlstad Crusaders,True,,12.07.2023,,
2023,1b38a7f0-e45e-11ed-9f68-119960e45fa0,,FGY,,91,Moubarak,Djeri,M. Djeri,DT/DE,,,,,Germany,,GERMAN,,1995-12-30,tbd,False,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1b38a7f0-e45e-11ed-9f68-119960e45fa0?alt=media&token=8f6dca21-f799-4f66-a4c0-01e1b8a04382
2023,1f4c49be-2ea6-4d8e-9a50-9b63250b8c96,,FGY,,1,Ryan,Rimmler,R. Rimmler,K,1.8,70.87,104,229.28,,GERMAN,GERMAN,,,,,2nd Team Allstar 2022,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1f4c49be-2ea6-4d8e-9a50-9b63250b8c96?alt=media&token=63e947ed-f47c-4f12-8287-8658d211abbc
2023,21f64098-d900-4a7b-9bec-a1c2517e10c9,,FGY,,2,Samuel,Shannon,S. Shannon,RB,,,0,,,,,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F21f64098-d900-4a7b-9bec-a1c2517e10c9?alt=media&token=091c77a2-e472-419e-bf3a-99dd5ede3881
2023,25baddd3-10e0-496a-abff-5673d8e7909f,,FGY,,7,Jakeb,Sullivan,J. Sullivan,QB,1.85,72.83,88,194.01,,AMERICAN,AMERICAN,,1994-07-01,,,Allstar 2021,,OPOY2021,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F25baddd3-10e0-496a-abff-5673d8e7909f?alt=media&token=4cc902e4-713b-49a3-997d-cf4c3736ce4a
2023,269fbc96-f35a-4fef-b167-ed5a8b5afdf6,,FGY,,81,Janez,Von Renesse,J. von Renesse,WR,,,0,,,GERMAN,GERMAN,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F269fbc96-f35a-4fef-b167-ed5a8b5afdf6?alt=media&token=35b02123-f941-44ed-b8b7-ec646ba13be1
2023,2e7bbfa2-ffdb-44af-ab3f-3872196d2862,,FGY,,86,Lorenz,Regler,L. Regler,WR,,,0,,,GERMAN,GERMAN,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2e7bbfa2-ffdb-44af-ab3f-3872196d2862?alt=media&token=afd41014-fc10-4c61-bb47-6f8b9cff54d3
2023,3274f750-de11-11ed-9bc2-4b67b6d50160,,FGY,,45,Simeon,Gabriel,S. Gabriel,LB,,,,,Germany,,GERMAN,,2000-12-20,Wiesbaden,False,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3274f750-de11-11ed-9bc2-4b67b6d50160?alt=media&token=97984228-8c27-4067-b837-fc58e36030d4
2023,34b61478-dec9-4180-bd74-610938128312,,FGY,,22,Louis,Achaintre,L. Achaintre,LB,1.88,74.02,100,220.46,,FRENCH,FRENCH,,1994-10-03,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F34b61478-dec9-4180-bd74-610938128312?alt=media&token=9cd26fe4-edf7-448b-b767-97683a20ba5d
2023,3fe1e6cd-06c2-42d7-8e00-7be8550f94de,,FGY,,76,Nils,Hampel,N. Hampel,OG/C,,,0,,,GERMAN,GERMAN,AUSTRIAN,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3fe1e6cd-06c2-42d7-8e00-7be8550f94de?alt=media&token=d19f1ec6-06bb-4102-8df4-f25fad8cc57a
2023,3fe303f7-297f-42b1-8ebd-433886b027ce,,FGY,,8,Mete,Konya,M. Konya,DT,1.83,72.05,117,257.94,,GERMAN,GERMAN,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3fe303f7-297f-42b1-8ebd-433886b027ce?alt=media&token=25a32d52-587a-454a-8b2d-a00f1d4be52c
2023,3ffcb897-3514-4d29-9b59-a478245b103f,,FGY,,53,Daniel,Josiah,D. Josiah,LB,1.83,72.05,95,209.44,,GERMAN,GERMAN,,,,,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3ffcb897-3514-4d29-9b59-a478245b103f?alt=media&token=5de6c897-b18b-488a-b84c-ca1717c011de
2023,4099565f-42a9-419a-af08-2918b41363ec,,FGY,,90,Marc Anthony,Hor,M. A. Hor,DT,1.87,73.62,130,286.6,,GERMAN,GERMAN,,,,,Allstar 2021,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F4099565f-42a9-419a-af08-2918b41363ec?alt=media&token=af514769-097a-43e2-a14f-d84abf0a4739
