season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2024,035c2ef0-0c98-11ef-80ce-95969074f6ca,,MIL,,37,Lorenzo,Mancini,L. Mancini,RB,1.76,69.29,81,178.57,MILANO,,ITALIAN,,2005-10-09,SEAMEN,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F035c2ef0-0c98-11ef-80ce-95969074f6ca?alt=media&token=5733d64d-558b-4c12-8124-16019cb8e512
2024,082f175f-939d-469d-a894-0bc9d9407b2b,,MIL,,1,Jocques,Crawford,J. Crawford,RB,1.83,72.05,106,233.69,stat,AMERICAN,AMERICAN,,1987-11-06,MARINS LAZIO,True,2nd Team Allstar 2022,17.06.2024,,
2024,09001930-0c5c-11ee-9df9-e952bf1615fd,,MIL,,22,Andrea,Fantin,A. Fantin,CB,1.96,77.17,86,189.6,ROMA,,ITALIAN,,2002-05-27,MILANO SEAMEN,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F09001930-0c5c-11ee-9df9-e952bf1615fd?alt=media&token=f3ad4ede-b0d4-41e2-8ddc-94327e294ac5
2024,0dd88d00-0c99-11ef-8fad-aba13f12002d,,MIL,,24,Samuel,Bomiya Emenge,S. Bomiya,CB,1.77,69.69,80,176.37,BENTIVOGLIO,,ITALIAN,,2000-02-14,BOLOGNA,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0dd88d00-0c99-11ef-8fad-aba13f12002d?alt=media&token=214c4259-ccb4-4c95-bdf8-b06681567194
2024,11988d20-0c97-11ef-928b-3fdbc709450f,,MIL,,26,Gabriele,Battistella,G. Battistella,CB,1.75,68.9,76,167.55,VERONA,,ITALIAN,,2001-11-26,VICENZA,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F11988d20-0c97-11ef-928b-3fdbc709450f?alt=media&token=1b72667d-3c31-45a3-b51a-47fdf9a76bca
2024,1a006010-38ab-11ef-922f-c75203a66268,,MIL,,69,Luca,Brivio,L. Brivio,OG,1.87,73.62,112,246.92,COMO,,ITALIAN,,1991-11-03,HAMMERS LARIO,True,,3.07.2024,,
2024,217f6bb0-9839-11ed-8ae0-d991dbdd4526,,MIL,,32,Cristiano,Mancini,C. Mancini,RB,1.7,66.93,72,158.73,Vizzolo Predabissi (Mi),,ITALIEN,,1999-07-28,,,,,,
2024,26a07910-2acc-11ee-a9aa-ab4d79b96b33,,MIL,,82,Marcello,Moronesi,M. Moronesi,OG,2.03,79.92,111,244.71,verona,,ITALIAN,,1985-08-30,SCORPIONS,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F26a07910-2acc-11ee-a9aa-ab4d79b96b33?alt=media&token=4cdebf35-27d5-420a-9af4-d059dd7f6a7a
2024,29b09050-129c-11ef-a820-4b3c3124cc59,,MIL,,71,Roberto,Lira,R. Lira,OT,1.82,71.65,160,352.74,BRESCIA,,ITALIAN,,1999-04-14,CANADA,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F29b09050-129c-11ef-a820-4b3c3124cc59?alt=media&token=d1b3b0a5-5f9d-4e2b-b304-955eb8aa10f5
2024,2ee78d90-fbdb-11ed-9d89-dd1259140e79,,MIL,,20,Federico,Maffi,F. Maffi,FS/SS,1.8,70.87,80,176.37,MILANO,,ITALIAN,,1999-02-03,SEAMEN MILANO,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2ee78d90-fbdb-11ed-9d89-dd1259140e79?alt=media&token=9378c043-c0f0-43d0-a77f-2979d8b4b389
2024,378fda60-129b-11ef-91de-5b60f887cdd2,,MIL,,51,Lorenzo,Gennaio Granato,L. Gennaio,OG,1.93,75.98,102,224.87,MILANO,,ITALIAN,,2002-06-18,FROGS,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F378fda60-129b-11ef-91de-5b60f887cdd2?alt=media&token=2b1f05a5-2cf8-4c12-8105-6563389b0157
2024,39de85e0-1f3f-11ef-b165-9164c7f03654,,MIL,,27,Niccolo',Pulsinelli,N. Pulsinelli,WR,1.76,69.29,78,171.96,MILANO,,ITALIAN,,1997-05-07,RHINOS MILANO,True,,5.06.2024,,
2024,4d7b2ecf-2859-4f5b-a4a5-364a622666b6,,MIL,,7,Giorgio,Tavecchio,G. Tavecchio,K,1.78,70.08,85,187.39,MILANO,ITALIAN,ITALIAN,,1990-07-16,BARCELLONA,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F4d7b2ecf-2859-4f5b-a4a5-364a622666b6?alt=media&token=2203d86a-ff36-4585-8308-c257e5ee3213
2024,4d9b28e0-983b-11ed-b925-f96d52f4dee3,,MIL,,5,Edoardo,Gallo,E. Gallo,MLB/OLB,1.78,70.08,90,198.42,Cremona,,ITALIEN,,1999-08-13,MILANO SEAMEN,True,,20.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F4d9b28e0-983b-11ed-b925-f96d52f4dee3?alt=media&token=8ff60803-7e66-4331-8757-546a43ca53c5
2024,54382fc0-0c9a-11ef-b5ec-ab5c2a8bbfbe,,MIL,,8,Zachary,Bronkhorst,Z. Bronkhorst,QB,1.91,75.2,100,220.46,AUSTIN,,AMERICAN,,1998-12-03,ANGELS STATE,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F54382fc0-0c9a-11ef-b5ec-ab5c2a8bbfbe?alt=media&token=d948bd24-d108-4e0d-9113-8a61d86023bb
2024,548e2500-129a-11ef-bfe3-2dc40e37bf1c,,MIL,,17,Jordy Isaac,Baidal Macias,J. Baidal,QB,1.85,72.83,87,191.8,ECUADOR,,ITALIAN,,1997-04-28,DAEMONS,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F548e2500-129a-11ef-bfe3-2dc40e37bf1c?alt=media&token=a2d60940-253c-4e2e-b0db-0e79fd2ed93f
2024,5679f450-0c98-11ef-b45d-57e503acc70a,,MIL,,9,Lorenzo,Tubertini,L. Tubertini,WR,1.75,68.9,83,182.98,BOOGNA,,ITALIAN,,2001-10-28,BOLOGNA,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F5679f450-0c98-11ef-b45d-57e503acc70a?alt=media&token=b0a5f254-b793-4720-a490-1389eef20ac8
2024,5c183330-129d-11ef-8f21-1d8ce953e789,,MIL,,70,Lucas,Soares da Silva,L. Soares,OT,1.96,77.17,145,319.67,BRASILE,,BRAZILIAN,,2000-10-10,BRASILE,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F5c183330-129d-11ef-8f21-1d8ce953e789?alt=media&token=188c491a-5be8-4af9-977e-3890b95f371a
2024,5f3ca540-1f41-11ef-af44-01bc563e2fe0,,MIL,,69,Samuele,Marotta,S. Marotta,DE,1.83,72.05,105,231.49,MONZA,,ITALIAN,,2020-11-07,DAEMONS,True,,5.06.2024,,
2024,64774320-0c96-11ef-a797-45f70b1ead0b,,MIL,,29,Antonio,Pulpito,A. Pulpito,SS,1.87,73.62,84,185.19,BOLOGNA,,ITALIAN,,2003-05-10,WARRIORS BOLOGNA,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F64774320-0c96-11ef-a797-45f70b1ead0b?alt=media&token=bac2cbb5-a266-4d90-85c9-3fd53f435060
2024,66597ee2-57f4-439f-84ea-26b8008229cc,,MIL,,74,Murilo,Machado Silva,M. Machado S.,OG/OT,1.87,73.62,135,297.62,BRASIL,,BRAZILIAN,,1992-07-12,REDNECKS,True,,7.05.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F66597ee2-57f4-439f-84ea-26b8008229cc?alt=media&token=fe86cd3d-0ff3-4e65-90fd-8a33eb261b1f
2024,6ab4e680-9905-11ed-a734-bfab7d3902ba,,MIL,,97,Marco,Taddia,M. Taddia,DT/DE,1.9,74.8,120,264.55,Portomaggiore (Fe),,ITALIEN,,1996-05-21,,,,,,
