season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2024,03751ca0-bc47-11ed-8fe9-89a23b34caf2,,HSD,,23,Lucas,Harting Candido,L. Harting C.,RB,1.83,72.05,90,198.42,Hamburg,,GERMAN,,2003-04-07,College of the Canyons,True,,9.04.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F03751ca0-bc47-11ed-8fe9-89a23b34caf2?alt=media&token=402618f4-94cc-4b19-9d0e-2668e0ea8025
2024,0495ef80-0ded-11ef-bff0-2b36507480ac,,HSD,,7,Nazir,Streater,N. Streater,SS/CB,1.78,70.08,89,196.21,"Palmyra, New Jersey",AMERICAN,AMERICAN,AMERICAN,1999-02-25,Helvetic Mercenaries,True,,26.07.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0495ef80-0ded-11ef-bff0-2b36507480ac?alt=media&token=be557754-e89e-4dc5-a1b7-d891db8fa350
2024,0c2581af-17fc-4132-94ea-f4d56c5a1171,,HSD,,45,Jeremy,Sarfo,J. Sarfo,OLB/ILB,1.81,71.26,110,242.51,Hamburg,,GERMAN,,1994-07-30,Elmshorn Fighting Pirates,True,,14.06.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c2581af-17fc-4132-94ea-f4d56c5a1171?alt=media&token=e1689f36-4849-445b-861e-f6611de3e836
2024,142c0a90-0647-11ef-ab63-911e2a1abd2b,,HSD,,92,Igor,Pelowski,I. Pelowski,DE,1.98,77.95,108,238.1,Hamburg,,GERMAN,,1993-02-21,Kiel Baltic Hurricanes,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F142c0a90-0647-11ef-ab63-911e2a1abd2b?alt=media&token=5a2bb627-4075-459d-bbc2-45b9626c0414
2024,1600b110-2a6d-11ee-8923-b325ea1453ff,,HSD,,97,Christoph,Peters,C. Peters,DE,1.88,74.02,122,268.96,Stralsund,,GERMAN,,1996-06-18,Steinburg Panthers,True,,9.04.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1600b110-2a6d-11ee-8923-b325ea1453ff?alt=media&token=d88bc889-871d-4846-8f9d-a63eb334b65b
2024,2490bee0-fe62-11ee-b78f-274ce9868585,,HSD,,16,Justus,Marterer,J. Marterer,QB,1.99,78.35,101,222.67,Buxtehude,,GERMAN,,1997-10-17,Oldenburg Knights,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2490bee0-fe62-11ee-b78f-274ce9868585?alt=media&token=1e2f325b-b762-4ff4-b93e-c5f2fcbbfd5d
2024,2cdc79f0-fe66-11ee-8b4c-8f74c4c245e1,,HSD,,21,Ikenna,Ukachu,I. Ukachu,CB,1.81,71.26,82,180.78,Jever,GERMAN,GERMAN,NIGERIAN,1996-10-20,Oldenburg Knights,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2cdc79f0-fe66-11ee-8b4c-8f74c4c245e1?alt=media&token=2805c118-6d7e-4e66-a7cc-eb16a0aadf44
2024,3160fd27-51a0-4cb9-ba67-7ab8bc0039a7,,HSD,,31,Jamal,Okeke,J. Okeke,CB,1.77,69.69,70,154.32,Dresden,GERMAN,GERMAN,,2001-08-14,Hamburg Huskies,True,,26.06.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3160fd27-51a0-4cb9-ba67-7ab8bc0039a7?alt=media&token=571e36fa-6ab1-4157-897a-52dffdef8efa
2024,32044e50-ec17-11ee-ac24-abb773fa8553,,HSD,,3,D'Angelo,Fulford,D. Fullford,QB,1.88,74.02,96,211.64,Miramar,,AMERICAN,,1997-09-27,Raiders Tirol,True,,8.07.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F32044e50-ec17-11ee-ac24-abb773fa8553?alt=media&token=838bf74e-6f78-4700-aa3c-dcf72bd3e7f1
2024,3befb680-fe6d-11ee-bca6-a996fb197d41,,HSD,,72,Michel,Born,M. Born,OG,1.94,76.38,156,343.92,Heide,,GERMAN,,2003-12-13,Salisbury Knights Conneticut,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F3befb680-fe6d-11ee-bca6-a996fb197d41?alt=media&token=fc0040f3-61d5-4557-8a3e-c84a522fbe89
