season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2025,007cefa0-deec-11ee-86ae-4b2a9e2f4814,,FGY,,75,Justin,Keaton,J. Keaton,OT,1.98,77.95,135.0,297.62,Herborn,,GERMAN,,1999-11-21,Giessen Golden Dragons,True,,11.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F007cefa0-deec-11ee-86ae-4b2a9e2f4814?alt=media&token=8603cfab-014b-4022-9ee3-4e6cf031a7b0
2025,07b9b300-1831-11f0-b857-9f4f08ce7f14,,FGY,,16,Angel,Torres Ogawa,A. Torres Ogawa,WR,1.93,75.98,83.0,182.98,Frankfurt,,GERMAN,,2002-08-20,Rüsselsheim Crusaders,True,,18.04.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F07b9b300-1831-11f0-b857-9f4f08ce7f14?alt=media&token=6292f480-41ad-4dbe-aa6b-a8122483fbd4
2025,18e12ff0-5067-11f0-9f59-0f5e2f084b38,,FGY,,81,Brevia,Easton,B. Easton,WR,,,,,Maryland,,AMERICAN,,2001-01-01,Hamilton Tigercats,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1a98f210-5067-11f0-9f59-0f5e2f084b38?alt=media&token=d2f39e18-79ec-43aa-bbba-9c89b4059536
2025,19451530-176c-11f0-bdf3-09aa201ca000,,FGY,,0,Shyheim,Battle,S. Battle,CB,1.87,73.62,84.0,185.19,"Rocky Mount, NC",,AMERICAN,,2001-07-18,NC State,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F19451530-176c-11f0-bdf3-09aa201ca000?alt=media&token=8f657ad5-e7b1-469a-bb05-e75272701a0f
2025,194b5e20-dee9-11ee-90fd-cdbd6bdd658d,,FGY,,42,Chris,van Munster,C. Lepper,LB,1.83,72.05,93.0,205.03,Giessen,,GERMAN,,1996-01-03,Marburg Marcenaries,True,,18.06.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F194b5e20-dee9-11ee-90fd-cdbd6bdd658d?alt=media&token=9638a67a-ed7e-44f2-a2a4-e5c375a0b941
2025,195adc22-2d4e-406c-b35b-0fe3df3fd929,,FGY,,5,Paul ,Kavadia-Lenhardt,P. Lenhardt,WR,1.74,68.5,72.0,158.73,Köln,GERMAN,GERMAN,AUSTRIAN,2000-11-21,Cologne Centurions,True,,18.03.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F195adc22-2d4e-406c-b35b-0fe3df3fd929?alt=media&token=3d7d0ae0-d8c6-41af-a9e2-539c421a386b
2025,1b38a7f0-e45e-11ed-9f68-119960e45fa0,,FGY,,94,Moubarak,Djeri,M. Djeri,DT/DE,1.9,74.8,128.0,282.19,Togo,,GERMAN,,1995-12-30,Frankfurt Galaxy,False,,13.04.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1b38a7f0-e45e-11ed-9f68-119960e45fa0?alt=media&token=8f6dca21-f799-4f66-a4c0-01e1b8a04382
2025,1f4c49be-2ea6-4d8e-9a50-9b63250b8c96,,FGY,,1,Ryan,Rimmler,R. Rimmler,K,1.8,70.87,104.0,229.28,Schwetzingen,GERMAN,GERMAN,,1997-10-31,Frankfurt Galaxy,False,"['2nd Team Allstar 2022','1st Team Allstar 2023']",1.03.2024,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1f4c49be-2ea6-4d8e-9a50-9b63250b8c96?alt=media&token=8d76e5b8-9006-43bc-9416-50b5b5be40eb
2025,232aa580-2fa9-11ee-a2e0-2da36cf0c669,,FGY,,21,Finn ,Schwarzkopf,F. Schwarzkopf,FS/SS,1.8,70.87,83.0,182.98,Frankfurt,GERMAN,GERMAN,,2004-10-14,Bad Homburg Sentinels,True,,,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F232aa580-2fa9-11ee-a2e0-2da36cf0c669?alt=media&token=f0a3b323-348d-4cb4-827c-be00ebd8558a
2025,235e5290-1797-11f0-bfb3-f93b0372baf4,,FGY,,47,Oliver,Meier,O. Meier,LB,1.85,72.83,100.0,220.46,Heidelberg,,GERMAN,,2000-02-06,Heidelberg Hunters,True,,3.05.2025,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F235e5290-1797-11f0-bfb3-f93b0372baf4?alt=media&token=c96cbfac-b34a-435e-a6be-82c15e1f9bba
