season,player_id,old_player_id,team_abv,team,player_number,player_first_name,player_last_name,player_short_name,player_position,player_height_m,player_height_in,player_weight_kg,player_weight_lbs,birth_place,birth_nation,primary_nation,secondary_nation,birthdate,previous_team,is_previous_contract,all_star,updated,awards,player_headshot_url
2023,0b6f53de-f781-4f80-b2f6-88198abe50bc,,WPA,Panthers Wroclaw,31.0,Szymon,Romanowski,S. Romanowski,FS,1.8,70.87,84.0,185.19,Wrocław,POLISH,POLISH,GERMAN,2001-11-08,Panthers Wrocław,False,,22.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0b6f53de-f781-4f80-b2f6-88198abe50bc?alt=media&token=5babcdd0-d70f-43da-8fdb-e85988b38563
2023,0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5,,WPA,Panthers Wroclaw,18.0,Adrian,Gródecki,A. Grodecki,WR,1.85,72.83,81.0,178.57,Wrocław,POLISH,POLISH,GERMAN,1998-01-06,Panthers Wroclaw,False,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0c8ef606-3a0e-4672-ab91-bfe1bcedc7f5?alt=media&token=cf86e693-4c7d-4e7d-9df3-7c4cd9f71656
2023,0e050232-477b-4b9d-80ee-0acf8e329a6b,,WPA,Panthers Wroclaw,87.0,Mateusz,Wojakiewicz,M. Wojakiewicz,TE,1.93,75.98,110.0,242.51,Wrocław,POLISH,POLISH,GERMAN,2001-01-15,Panthers Wrocław,False,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F0e050232-477b-4b9d-80ee-0acf8e329a6b?alt=media&token=4fd9517f-4735-44a4-9a9f-334966d15704
2023,1814d9cf-7b98-49e4-a758-8a8942bb0938,,WPA,Panthers Wroclaw,46.0,Hubert,Ogrodowczyk,H. Ogrodowczyk,LB,1.82,71.65,107.0,235.89,Poznań,POLISH,POLISH,GERMAN,1993-07-28,Warsaw Eagles,True,Allstar 2021,13.06.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1814d9cf-7b98-49e4-a758-8a8942bb0938?alt=media&token=7c52bc9c-7330-49b6-8919-36b46261a627
2023,1c09aee0-b740-11ed-80a1-618cd8b571e7,,WPA,Panthers Wroclaw,54.0,Stanisław,Idziak,S. Idziak,DE,1.85,72.83,110.0,242.51,Poznań,,POLISH,,2004-07-30,Armia Poznań,True,,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F1c09aee0-b740-11ed-80a1-618cd8b571e7?alt=media&token=362c616a-3772-43f5-bbc1-de8a3579b401
2023,2429cc20-d38a-11ed-ae7f-8d1cd85277ab,,WPA,Panthers Wroclaw,30.0,Tomasz,Gajewski,T. Gajewski,TE/RB,1.84,72.44,105.0,231.49,Poznań,POLISH,POLISH,,1996-09-08,Armia Poznań,True,,25.05.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2429cc20-d38a-11ed-ae7f-8d1cd85277ab?alt=media&token=dd824ed2-b906-4838-a0cf-11c1c2a2e6c2
2023,293e1a55-b769-42fb-a689-57b1e5fd7d9b,,WPA,Panthers Wroclaw,74.0,Murilo Machado,Silva,M. Silva,OG,1.87,73.62,135.0,297.62,Goiânia,BRAZILIAN,BRAZILIAN,GERMAN,1992-07-12,Panthers Wrocław,False,Allstar 2021,5.04.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F293e1a55-b769-42fb-a689-57b1e5fd7d9b?alt=media&token=359a3a52-56eb-4385-9375-207d3e3bca6e
2023,2c9cf020-b815-11ed-8bc5-87fc752b9ea2,,WPA,Panthers Wroclaw,13.0,Norman,Ossohou,N. Ossohou,RB,1.72,67.72,86.0,189.6,Paris,,FRENCH,,1997-04-13,Bishops University Gaitors,True,,1.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2c9cf020-b815-11ed-8bc5-87fc752b9ea2?alt=media&token=5bca9bcc-a9d7-4d80-a4b2-c97017a6b369
2023,2f426219-4185-4471-bf5d-9469c3fea0f2,,WPA,Panthers Wroclaw,82.0,Przemysław,Banat,P. Banat,WR,1.88,74.02,85.0,187.39,Szczytno,POLISH,POLISH,GERMAN,1997-05-24,Olsztyn Lakers,True,Allstar 2021,21.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F2f426219-4185-4471-bf5d-9469c3fea0f2?alt=media&token=92f4996d-749d-41b1-b021-4c4431170424
2023,31015130-22d4-4099-97c0-aa9296762cf9,,WPA,Panthers Wroclaw,44.0,Andrei,Karmakskikh,A. Karamakskikh,CB,1.82,71.65,90.0,198.42,Grodno,POLISH,POLISH,,1990-12-19,Warsaw Mets,True,,23.03.2023,,https://firebasestorage.googleapis.com/v0/b/leaguetool-dfc3d.appspot.com/o/Images%2FPlayer%2F31015130-22d4-4099-97c0-aa9296762cf9?alt=media&token=b5847929-bc69-4787-b40a-15b3ca6667b1
